matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415707,7th Match,Nepal vs Netherlands,Netherlands,2,0.1,1,0,0,1,0,"Karan KC to Levitt, no run",1071504,Michael Levitt,800675,Karan KC,False,False,False,False,False,False,,,,,,,"lbw appeal first up, but I think that's going over the top. This was a full ball, pitching on off, wobbling a bit and beating Levitt's shot. Karan was interested but gets no response from the umpire","lbw appeal first up, but i think that's going over the top. this was a full ball, pitching on off, wobbling a bit and beating levitt's shot. karan was interested but gets no response from the umpire",Unclear
1415707,7th Match,Nepal vs Netherlands,Netherlands,2,8.2,9,0,0,1,0,"Airee to Vikramjit Singh, OUT",1153767,Vikramjit Singh,794707,Dipendra Singh Airee,False,False,False,False,False,True,1.0,Vikramjit Singh lbw b Airee 22 (28b 4x4 0x6 32m) SR: 78.57,Vikramjit Singh,b Airee,22.0,28.0,"He's got him now! The drop didn't end up costing Nepal much. This is tossed up, tempting Vikram into a big slog sweep. Oitched on middle and off, and would have been hitting middle. The umpire didn't take long to raise the finger, and Vikram doesn't really think about reviewing. Looked pretty plumb.","he's got him now! the drop didn't end up costing nepal much. this is tossed up, tempting vikram into a big slog sweep. oitched on middle and off, and would have been hitting middle. the umpire didn't take long to raise the finger, and vikram doesn't really think about reviewing. looked pretty plumb.",Unclear
1415707,7th Match,Nepal vs Netherlands,Netherlands,2,13.4,14,0,0,1,0,"Sompal Kami to Edwards, no run",1127317,Scott Edwards,701215,Sompal Kami,False,False,False,False,False,False,,,,,,,"he's given out lbw! Sompal Kami is ecstatic. But Edwards reviews. It sounded like two noises. Yep, there's a BIG inside edge into pad, so Edwards will bat on. This was a length ball on off stump, and headed to the stumps but for the big edge","he's given out lbw! sompal kami is ecstatic. but edwards reviews. it sounded like two noises. yep, there's a big inside edge into pad, so edwards will bat on. this was a length ball on off stump, and headed to the stumps but for the big edge",Unclear
1415708,8th Match,Ireland vs India,Ireland,1,11.4,12,0,0,1,0,"Axar Patel to Delany, no run",1099379,Gareth Delany,554691,Axar Patel,False,False,False,False,False,False,,,,,,,beaten as he tries to hack this into the leg side from well outside off. The third umpire is checking for a stumping but no one's really excited about the call. Delany's foot is grounded. Not out it is.,beaten as he tries to hack this into the leg side from well outside off. the third umpire is checking for a stumping but no one's really excited about the call. delany's foot is grounded. not out it is.,Unclear
1415708,8th Match,Ireland vs India,India,2,8.2,9,0,0,1,0,"Little to Rohit Sharma, no run",34102,Rohit Sharma,928067,Josh Little,False,False,False,False,False,False,,,,,,,"shortish, Rohit heaves at it, the ball deflects off the upper arm, I think, and is taken at backward point... nothing from the umpire, Chris Gaffaney but Ireland review, Paul Stirling having a punt. Clearly missed the bat, though","shortish, rohit heaves at it, the ball deflects off the upper arm, i think, and is taken at backward point... nothing from the umpire, chris gaffaney but ireland review, paul stirling having a punt. clearly missed the bat, though",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Papua New Guinea,1,0.2,1,0,0,1,0,"Ramjani to Vala, OUT",25056,Assad Vala,1178061,Alpesh Ramjani,False,False,False,False,False,True,1.0,Assad Vala lbw b Ramjani 0 (2b 0x4 0x6 2m) SR: 0,Assad Vala,b Ramjani,0.0,2.0,"huge appeal, and given! Ramjani with the early breakthrough! Fizzed through on a length on middle and leg. Grips in the surface slightly and spins back in. Vala is caught on the crease and has a hurried prod at it, only to play all over the line. The umpire raises his finger but Vala, after a chat with his partner  has gone upstairs. Not sure if this is the right call. No bat involved. Pitches in line, impact in line and smashing into middle and leg. The PNG captain has to go, and he takes a review along with him too!","huge appeal, and given! ramjani with the early breakthrough! fizzed through on a length on middle and leg. grips in the surface slightly and spins back in. vala is caught on the crease and has a hurried prod at it, only to play all over the line. the umpire raises his finger but vala, after a chat with his partner  has gone upstairs. not sure if this is the right call. no bat involved. pitches in line, impact in line and smashing into middle and leg. the png captain has to go, and he takes a review along with him too!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Papua New Guinea,1,1.1,2,0,0,1,0,"Kyewuta to Ura, no run",302845,Tony Ura,1107651,Cosmas Kyewuta,False,False,False,False,False,False,,,,,,,"rapped on the pads again, and the finger goes up too! Length ball on middle and off, and this decks back sharply. Ura's feet go nowhere and he gets pinned on the pads in front of middle and leg. Kyewuta's appeal is upheld, but Ura wants to have another look. Was it doing too much? That and height could save him. No bat involved, like it was in Vala's case. Ball Tracking comes up and it reckons the ball would have gone over leg stump. Ura survives!","rapped on the pads again, and the finger goes up too! length ball on middle and off, and this decks back sharply. ura's feet go nowhere and he gets pinned on the pads in front of middle and leg. kyewuta's appeal is upheld, but ura wants to have another look. was it doing too much? that and height could save him. no bat involved, like it was in vala's case. ball tracking comes up and it reckons the ball would have gone over leg stump. ura survives!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Papua New Guinea,1,12.1,13,0,0,1,0,"Nsubuga to Hiri, OUT",646175,Hiri Hiri,26139,Frank Nsubuga,False,False,False,False,False,True,1.0,Hiri Hiri lbw b Nsubuga 15 (19b 2x4 0x6 32m) SR: 78.94,Hiri Hiri,b Nsubuga,15.0,19.0,"big appeal, not given! Fired in full on middle and leg. Hiri comes down the track and then has a fresh-air shot. Gets struck on the pads but the umpire is not convinced. Was he too far down? We go upstairs to find out. Nothing on UltraEdge, and the ball has hit Hiri on the back pad. Impact in line and Ball Tracking reckons it would have crashed into the middle of middle stump. Uganda have another, and PNG are now six down!","big appeal, not given! fired in full on middle and leg. hiri comes down the track and then has a fresh-air shot. gets struck on the pads but the umpire is not convinced. was he too far down? we go upstairs to find out. nothing on ultraedge, and the ball has hit hiri on the back pad. impact in line and ball tracking reckons it would have crashed into the middle of middle stump. uganda have another, and png are now six down!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Papua New Guinea,1,15.5,16,0,0,1,0,"Ramjani to Doriga, OUT",646173,Kiplin Doriga,1178061,Alpesh Ramjani,False,False,False,False,False,True,1.0,Kiplin Doriga lbw b Ramjani 12 (20b 0x4 1x6 18m) SR: 60,Kiplin Doriga,b Ramjani,12.0,20.0,"massive appeal, turned down! Slanted in on a length on middle and leg. Doriga gets down on one knee and has a yahoo across the line. Misses it completely and gets rapped on the back thigh. The umpire is not interested, but Uganda are, and they review. The major question here is whether this was sliding down. Looked good on height. No bat involved. All eyes on Ball Tracking now and....it shows the ball would have thundered into leg stump. Three reds and Doriga is outta here!","massive appeal, turned down! slanted in on a length on middle and leg. doriga gets down on one knee and has a yahoo across the line. misses it completely and gets rapped on the back thigh. the umpire is not interested, but uganda are, and they review. the major question here is whether this was sliding down. looked good on height. no bat involved. all eyes on ball tracking now and....it shows the ball would have thundered into leg stump. three reds and doriga is outta here!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,0.3,1,0,0,1,0,"Nao to Mukasa, OUT",233528,Roger Mukasa,524247,Alei Nao,False,False,False,False,False,True,1.0,Roger Mukasa lbw b Nao 0 (3b 0x4 0x6 2m) SR: 0,Roger Mukasa,b Nao,0.0,3.0,"pinned on the pad, and that is two ducks in a row for Mukasa! Length in the channel and this decks back sharply. Mukasa does not really commit to the front foot and has a waft at it. Misses the ball by a mile and it strikes him right in front. The umpire has no hesitation in raising his finger, and Mukasa does not even bother with the review! Just the start PNG would have hoped for!","pinned on the pad, and that is two ducks in a row for mukasa! length in the channel and this decks back sharply. mukasa does not really commit to the front foot and has a waft at it. misses the ball by a mile and it strikes him right in front. the umpire has no hesitation in raising his finger, and mukasa does not even bother with the review! just the start png would have hoped for!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,1.1,2,1,0,0,1,"Vanua to Obuya, 1 wide",1380565,Robinson Obuya,524253,Norman Vanua,False,True,False,False,False,False,,,,,,,length delivery way outside off. Obuya swishes and misses but then sees the umpire indulge in some exercise,length delivery way outside off. obuya swishes and misses but then sees the umpire indulge in some exercise,Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,2.1,3,0,0,1,0,"Nao to Sesazi, OUT",531312,Simon Ssesazi,524247,Alei Nao,False,False,False,False,False,True,1.0,Simon Ssesazi lbw b Nao 1 (3b 0x4 0x6 13m) SR: 33.33,Simon Ssesazi,b Nao,1.0,3.0,"another massive appeal, and the finger goes up! Uganda are rocking now! Length ball that finishes on the stumps. Ssesazi, like Mukasa earlier, does not really come forward and plays from his crease. Plays all over it, though, and gets rapped on the flap of the front pad, in front of leg stump. Ssesazi has a chat with his partner and decides to review. Did that pitch outside leg? No, it did not. Pitching in line, impact in line and hitting the stumps. Three reds, and Uganda are three down!","another massive appeal, and the finger goes up! uganda are rocking now! length ball that finishes on the stumps. ssesazi, like mukasa earlier, does not really come forward and plays from his crease. plays all over it, though, and gets rapped on the flap of the front pad, in front of leg stump. ssesazi has a chat with his partner and decides to review. did that pitch outside leg? no, it did not. pitching in line, impact in line and hitting the stumps. three reds, and uganda are three down!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,2.4,3,1,0,0,1,"Nao to Riazat Ali Shah, 1 wide",1129565,Riazat Ali Shah,524247,Alei Nao,False,True,False,False,False,False,,,,,,,"wayward, beyond the tramlines on the off side. The out-swing makes it worse and the umpire has no qualms in calling it a wide","wayward, beyond the tramlines on the off side. the out-swing makes it worse and the umpire has no qualms in calling it a wide",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,3.2,4,1,0,0,1,"Vanua to Riazat Ali Shah, 1 wide",1129565,Riazat Ali Shah,524253,Norman Vanua,False,True,False,False,False,False,,,,,,,full and wide outside off. Another fresh-air shot for Riazat but the umpire comes to his aid. Called a wide,full and wide outside off. another fresh-air shot for riazat but the umpire comes to his aid. called a wide,Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,11.3,12,2,2,1,2,"Soper to Riazat Ali Shah,  2 runs",1129565,Riazat Ali Shah,574287,Chad Soper,False,False,False,False,False,False,,,,,,,"appeal! Zipped in very full on off. Riazat opens his bat face and dabs it towards backward point. There is a bit of slack fielding elsewhere, and that allows the second. The bowler, coming back to the appeal, thinks it might have grazed the boot first, and PNG have reviewed. Nothing on the boot and straight into the middle of the bat. PNG burn a review!","appeal! zipped in very full on off. riazat opens his bat face and dabs it towards backward point. there is a bit of slack fielding elsewhere, and that allows the second. the bowler, coming back to the appeal, thinks it might have grazed the boot first, and png have reviewed. nothing on the boot and straight into the middle of the bat. png burn a review!",Unclear
1415709,9th Match,Papua New Guinea vs Uganda,Uganda,2,15.1,16,1,0,0,1,"Vanua to Riazat Ali Shah, 1 wide",1129565,Riazat Ali Shah,524253,Norman Vanua,False,True,False,False,False,False,,,,,,,"sprays it down leg, and some more exercise for the umpire. PNG not helping themselves with these wides","sprays it down leg, and some more exercise for the umpire. png not helping themselves with these wides",Unclear
1415710,10th Match,Australia vs Oman,Australia,1,1.3,2,0,0,1,0,"Kaleemullah to Warner, no run",219889,David Warner,1077307,Kaleemullah,False,False,False,False,False,False,,,,,,,"Slower ball around leg, Warner misses and he's struck on the pads. Kaleemullah tries his best to convince the umpire that that's out, but the umpire doesn't think so! Could have been going down leg","slower ball around leg, warner misses and he's struck on the pads. kaleemullah tries his best to convince the umpire that that's out, but the umpire doesn't think so! could have been going down leg",Unclear
1415710,10th Match,Australia vs Oman,Australia,1,9.1,10,0,0,1,0,"Aqib to Warner, no run",219889,David Warner,940593,Aqib Ilyas,False,False,False,False,False,False,,,,,,,"Warner misses the reverse-sweep. Appeal for lbw turned down. Probably sliding down leg. This was bowled from wide of the crease, angling into Warner, who switched position but missed out. Oman have reviewed this. They want to strike when the iron is hot. It pitches around middle and leg, straightens and it's hit Warner on the glove so Oman lose a review","warner misses the reverse-sweep. appeal for lbw turned down. probably sliding down leg. this was bowled from wide of the crease, angling into warner, who switched position but missed out. oman have reviewed this. they want to strike when the iron is hot. it pitches around middle and leg, straightens and it's hit warner on the glove so oman lose a review",Unclear
1415710,10th Match,Australia vs Oman,Oman,2,0.3,1,0,0,1,0,"Starc to Athavale, OUT",1402600,Pratik Athavale,311592,Mitchell Starc,False,False,False,False,False,True,1.0,Pratik Athavale lbw b Starc 0 (1b 0x4 0x6 3m) SR: 0,Pratik Athavale,b Starc,0.0,1.0,Starc goes up in appeal as a low inswinging full toss hits Athavale on the pads. But did he get an inside edge first? Australia review. Athavale was looking to flick. But this looks to have hit pad first before deflecting onto the bat and back onto his feet. And ball tracking on DRS shows that to be smashing the base of middle stump. Golden duck for Athavale. Starc strikes in the first over,starc goes up in appeal as a low inswinging full toss hits athavale on the pads. but did he get an inside edge first? australia review. athavale was looking to flick. but this looks to have hit pad first before deflecting onto the bat and back onto his feet. and ball tracking on drs shows that to be smashing the base of middle stump. golden duck for athavale. starc strikes in the first over,Unclear
1415710,10th Match,Australia vs Oman,Oman,2,0.5,1,1,0,0,1,"Starc to Aqib, 1 wide",940593,Aqib Ilyas,311592,Mitchell Starc,False,True,False,False,False,False,,,,,,,"Length ball fired across him, he leaves it alone as it's quite wide and the umpire thinks so too","length ball fired across him, he leaves it alone as it's quite wide and the umpire thinks so too",Unclear
1415710,10th Match,Australia vs Oman,Oman,2,0.5,1,0,0,1,0,"Starc to Aqib, no run",940593,Aqib Ilyas,311592,Mitchell Starc,False,False,False,False,False,False,,,,,,,Starc strikes again! But is that going down leg? Ilyas reviews. It's that full inswinger to the right-hander again. But there is a question of whether it pitched in line and whether it was swinging down leg. Ilyas missed his attempted flick. But that's pitching outside leg. Ilyas survives,starc strikes again! but is that going down leg? ilyas reviews. it's that full inswinger to the right-hander again. but there is a question of whether it pitched in line and whether it was swinging down leg. ilyas missed his attempted flick. but that's pitching outside leg. ilyas survives,Unclear
1415710,10th Match,Australia vs Oman,Oman,2,4.5,5,0,0,1,0,"Ellis to Prajapati, OUT",1276719,Kashyap Prajapati,826915,Nathan Ellis,False,False,False,False,False,True,1.0,Kashyap Prajapati lbw b Ellis 7 (16b 1x4 0x6 27m) SR: 43.75,Kashyap Prajapati,b Ellis,7.0,16.0,"That looks plumb! And given immediately. But Oman review. This is on full around middle. Was there an inside edge as Prajapati looked to flick? Nope, no bat, and that's shown to be clipping leg stump, so the decision stands! Prajapati has to go and Australia have the second wicket","that looks plumb! and given immediately. but oman review. this is on full around middle. was there an inside edge as prajapati looked to flick? nope, no bat, and that's shown to be clipping leg stump, so the decision stands! prajapati has to go and australia have the second wicket",Unclear
1415710,10th Match,Australia vs Oman,Oman,2,11.3,12,1,0,0,1,"Starc to Khalid Kail, 1 wide",624813,Khalid Kail,311592,Mitchell Starc,False,True,False,False,False,False,,,,,,,"Wide yorker, and this looks to be just along the blue wide line. Too wide says the umpire","wide yorker, and this looks to be just along the blue wide line. too wide says the umpire",Unclear
